pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170706_11_12_01,visible,0.1,P2,25.0,65.0,40.0,38,48,1,19,0.4418604651162791,1.848586453207919,0.0562943705629437,0.9744025597440256,0.3144255813953489,0.0689363938050004,0.075,3.0,36,1.0
20170706_11_12_01,visible,0.1,P3,65.0,180.0,113.7,105,122,1,35,0.3083700440528634,0.2538693484722944,0.4330566943305669,0.6306369363063694,0.2976669603524229,0.0421598108036604,0.0351802990325417,4.0,109,1.0
20170706_11_12_02,visible,0.1,P1,0.0,25.0,19.0,23,22,1,9,0.4,0.4901505819604934,0.4006599340065993,0.7603239676032397,0.3532577777777778,0.0953629842389735,0.0,0.0,15,0.0
20170706_11_12_02,visible,0.1,P2,25.0,65.0,40.0,43,47,1,18,0.4,0.7510507841617412,0.2515748425157484,0.8008199180081992,0.3311311111111111,0.0916967139123015,0.0,0.0,36,0.0
20170706_11_12_02,visible,0.1,P3,65.0,180.0,114.2,93,121,1,36,0.3364485981308411,1.4653242558388722,0.0850914908509149,0.944905509449055,0.2744233644859813,0.0423286746245468,0.052539404553415,3.0,110,2.0
20170706_11_12_03,visible,0.1,P1,0.0,25.0,18.9,24,23,1,8,0.3404255319148936,-0.1161096824542867,0.5668433156684332,0.5575442455754425,0.3528,0.1065756776139519,0.0,0.0,14,0.0
20170706_11_12_03,visible,0.1,P2,25.0,65.0,40.0,38,46,1,7,0.1666666666666666,-2.241213786406071,0.9957004299570044,0.0043995600439956,0.3121380952380952,0.0649074307206994,0.0,0.0,36,0.0
20170706_11_12_03,visible,0.1,P3,65.0,180.0,114.3,109,127,1,37,0.3135593220338983,0.1515494167879357,0.4823517648235176,0.6076392360763924,0.3075152542372881,0.0398818281502703,0.0,0.0,110,0.0
20170710_01_02_01,visible,0.1,P1,0.0,25.0,20.0,29,30,1,11,0.3728813559322034,-0.5373008110188768,0.7639236076392361,0.352964703529647,0.4330033898305084,0.1118964138250533,0.0,0.0,16,0.0
20170710_01_02_01,visible,0.1,P2,25.0,65.0,40.0,54,49,1,17,0.3300970873786408,-0.8753954388630191,0.8469153084691531,0.2377762223777622,0.3858660194174756,0.063707131158084,0.0,0.0,36,0.0
20170710_01_02_01,visible,0.1,P3,65.0,180.0,113.0,158,146,1,78,0.5131578947368421,2.8614313868910624,0.0017998200179982,0.9983001699830018,0.400958552631579,0.0392109147258524,0.0442477876106194,5.0,109,1.0
20170710_01_02_02,visible,0.1,P1,0.0,25.0,19.3,35,30,1,16,0.4923076923076923,0.1319775195154656,0.5237476252374762,0.6654334566543346,0.4814615384615385,0.0821818282838907,0.155440414507772,3.0,15,1.0
20170710_01_02_02,visible,0.1,P2,25.0,65.0,40.0,65,49,1,26,0.4561403508771929,0.7892428642653277,0.2767723227677232,0.8318168183181682,0.4141017543859648,0.0532644619224527,0.0,0.0,36,0.0
20170710_01_02_02,visible,0.1,P3,65.0,180.0,112.5,174,154,1,78,0.4756097560975609,1.070903936032013,0.1605839416058394,0.8704129587041296,0.4332231707317073,0.0395801938341055,0.0622222222222222,7.0,108,1.0
20170710_01_02_03,visible,0.1,P1,0.0,25.0,19.8,36,29,1,16,0.4923076923076923,0.2327324156111605,0.47995200479952,0.6492350764923508,0.4748092307692308,0.0751870404151057,0.0,0.0,15,0.0
20170710_01_02_03,visible,0.1,P2,25.0,65.0,40.0,69,55,1,29,0.4677419354838709,0.2223010283381664,0.4774522547745225,0.6303369663033697,0.4543338709677419,0.0603149009987146,0.0,0.0,36,0.0
20170710_01_02_03,visible,0.1,P3,65.0,180.0,114.5,186,164,1,86,0.4914285714285714,0.9597620156295946,0.1891810818918108,0.8505149485051495,0.4552811428571429,0.0376629080780157,0.0,0.0,110,0.0
20170710_07_08_01,visible,0.1,P1,0.0,25.0,5.600000000000001,6,3,0,0,0.0,-1.4459579727283132,1.0,0.2400759924007599,0.2171555555555556,0.1501810976883474,,,0,
20170710_07_08_01,visible,0.1,P2,25.0,65.0,40.0,42,45,1,14,0.3218390804597701,-0.0788193270346463,0.6045395460453955,0.5498450154984501,0.3266620689655172,0.0611904299008676,0.0,0.0,36,0.0
20170710_07_08_01,visible,0.1,P3,65.0,180.0,105.7,70,73,1,16,0.2237762237762237,0.4383265326291606,0.3883611638836116,0.7239276072392761,0.2036461538461538,0.0459248264286584,0.0378429517502365,4.0,101,1.0
20170710_07_08_02,visible,0.1,P1,0.0,25.0,18.7,25,20,1,8,0.3555555555555555,0.2057783829542548,0.4958504149585041,0.7177282271772822,0.33856,0.0825915497612482,0.0,0.0,14,0.0
20170710_07_08_02,visible,0.1,P2,25.0,65.0,40.0,33,41,1,10,0.2702702702702703,-0.0565894046319977,0.6045395460453955,0.5298470152984701,0.2743891891891892,0.072786044414221,0.0,0.0,36,0.0
20170710_07_08_02,visible,0.1,P3,65.0,180.0,31.0,33,27,1,10,0.3333333333333333,0.5382842080141419,0.3294670532946705,0.7867213278672133,0.2837,0.0922065566746653,0.0,0.0,27,0.0
20170710_07_08_03,visible,0.1,P1,0.0,25.0,15.0,21,19,1,8,0.4,0.0080413789469168,0.597040295970403,0.571042895710429,0.3992,0.0994854247363577,0.0,0.0,11,0.0
20170710_07_08_03,visible,0.1,P2,25.0,65.0,40.0,48,41,1,17,0.3820224719101123,0.8106278656036529,0.2814718528147185,0.8161183881611839,0.3312,0.0626951947577896,0.075,3.0,36,1.0
20170710_07_08_03,visible,0.1,P3,65.0,180.0,71.69999999999999,68,73,1,20,0.2836879432624113,-0.1651924943518147,0.6174382561743825,0.5102489751024898,0.2925531914893617,0.0536661684402548,0.0,0.0,67,0.0
20170714_01_02_01,visible,0.1,P1,0.0,25.0,20.0,34,29,1,16,0.5079365079365079,0.7430777804695663,0.3145685431456854,0.8013198680131987,0.4441492063492063,0.0858420252412782,0.0,0.0,16,0.0
20170714_01_02_01,visible,0.1,P2,25.0,65.0,40.0,55,63,1,24,0.4067796610169492,-0.4475799074283356,0.6876312368763123,0.3806619338066193,0.4372491525423729,0.0680760932734729,0.0,0.0,36,0.0
20170714_01_02_01,visible,0.1,P3,65.0,180.0,114.1,162,169,1,73,0.4410876132930513,0.2041006980127954,0.4382561743825617,0.6099390060993901,0.4334084592145015,0.0376243401091571,0.0,0.0,110,0.0
20170714_01_02_02,visible,0.1,P1,0.0,25.0,18.9,33,30,1,12,0.3809523809523809,-1.2179773929190971,0.9083091690830916,0.1742825717428257,0.4879396825396825,0.0878401374354639,0.0,0.0,14,0.0
20170714_01_02_02,visible,0.1,P2,25.0,65.0,40.0,58,62,1,30,0.5,0.7213229419872089,0.2897710228977102,0.7737226277372263,0.44876,0.0710361434766462,0.0,0.0,36,0.0
20170714_01_02_02,visible,0.1,P3,65.0,180.0,113.7,154,189,1,81,0.4723032069970845,0.7303461823943593,0.2550744925507449,0.7935206479352065,0.4473626822157434,0.0341489082609788,0.0263852242744063,3.0,109,1.0
20170714_01_02_03,visible,0.1,P1,0.0,25.0,19.9,32,33,1,17,0.5230769230769231,0.3617822597363178,0.4090590940905909,0.6979302069793021,0.4893292307692308,0.0932817776424113,0.0,0.0,15,0.0
20170714_01_02_03,visible,0.1,P2,25.0,65.0,40.0,50,68,1,28,0.4745762711864407,0.8415343346069527,0.238976102389761,0.8297170282971703,0.4293491525423729,0.0537436403770638,0.0,0.0,36,0.0
20170714_01_02_03,visible,0.1,P3,65.0,180.0,113.8,164,190,1,82,0.4632768361581921,0.085824132206593,0.5002499750024998,0.5553444655534446,0.4597604519774011,0.0409719747859081,0.0878734622144112,7.0,109,2.0
20170714_03_04_01,visible,0.1,P1,0.0,25.0,21.1,26,30,1,9,0.3214285714285714,-0.7085571816279105,0.8395160483951605,0.3117688231176882,0.3909607142857143,0.0981320134211224,0.0,0.0,17,0.0
20170714_03_04_01,visible,0.1,P2,25.0,65.0,40.0,45,58,1,18,0.3495145631067961,-0.408489807556598,0.7158284171582842,0.370962903709629,0.3757417475728154,0.0642052359222828,0.0,0.0,36,0.0
20170714_03_04_01,visible,0.1,P3,65.0,180.0,114.2,133,125,1,43,0.3333333333333333,-0.1050762373550486,0.5718428157184282,0.4891510848915108,0.3380441860465116,0.044832712245496,0.052539404553415,6.0,110,1.0
20170714_03_04_02,visible,0.1,P1,0.0,25.0,19.5,26,29,1,10,0.3636363636363636,-0.4576974721681492,0.7164283571642835,0.3903609639036096,0.4118909090909091,0.1054289096812351,0.0,0.0,15,0.0
20170714_03_04_02,visible,0.1,P2,25.0,65.0,40.0,48,58,1,22,0.4150943396226415,0.3565933954960085,0.4041595840415958,0.7146285371462854,0.3923415094339622,0.0638060897258933,0.0,0.0,36,0.0
20170714_03_04_02,visible,0.1,P3,65.0,180.0,114.4,144,135,1,44,0.3154121863799283,-1.0953076537718125,0.863013698630137,0.1670832916708329,0.3649548387096774,0.0452317229402566,0.0,0.0,110,0.0
20170714_03_04_03,visible,0.1,P1,0.0,25.0,19.8,25,27,1,15,0.5769230769230769,2.016091767108873,0.0451954804519548,0.9896010398960104,0.3824538461538461,0.0964585213539682,0.0,0.0,15,0.0
20170714_03_04_03,visible,0.1,P2,25.0,65.0,40.0,43,53,1,17,0.3541666666666667,-0.02587069299462,0.5712428757124287,0.5531446855314468,0.3561,0.0747306356940416,0.0,0.0,36,0.0
20170714_03_04_03,visible,0.1,P3,65.0,180.0,113.6,149,162,1,66,0.4244372990353697,0.3887514280051952,0.3834616538346165,0.6783321667833216,0.4066700964630225,0.045703247094207,0.0352112676056338,4.0,109,1.0
20170714_05_06_01,visible,0.1,P1,0.0,25.0,19.8,27,20,1,6,0.2553191489361702,-1.0511867172870102,0.9072092790720928,0.2305769423057694,0.3498085106382979,0.089888275934454,0.0,0.0,15,0.0
20170714_05_06_01,visible,0.1,P2,25.0,65.0,40.0,60,40,1,16,0.32,-0.6842170972326213,0.802019798020198,0.2783721627837216,0.360442,0.0591069708190154,0.0,0.0,36,0.0
20170714_05_06_01,visible,0.1,P3,65.0,180.0,114.3,149,118,1,53,0.3970037453183521,1.316599823407734,0.1191880811918808,0.9177082291770824,0.3444134831460674,0.0399439991083746,0.0,0.0,110,0.0
20170714_05_06_02,visible,0.1,P1,0.0,25.0,20.6,30,15,1,5,0.2222222222222222,-0.680747878552777,0.841015898410159,0.3360663933606639,0.2783733333333333,0.0824844452405559,0.0,0.0,16,0.0
20170714_05_06_02,visible,0.1,P2,25.0,65.0,40.0,53,41,1,17,0.3617021276595745,0.2328823588540744,0.4480551944805519,0.6483351664833517,0.346731914893617,0.0642822961757179,0.0,0.0,36,0.0
20170714_05_06_02,visible,0.1,P3,65.0,180.0,114.3,166,135,1,59,0.3920265780730897,0.0476059977254752,0.5076492350764924,0.5527447255274472,0.3901255813953488,0.0399318734732362,0.0,0.0,110,0.0
20170714_05_06_03,visible,0.1,P1,0.0,25.0,20.4,30,27,1,12,0.4210526315789473,0.0353367584081535,0.538046195380462,0.5862413758624138,0.4180982456140351,0.0836065926248209,0.0,0.0,16,0.0
20170714_05_06_03,visible,0.1,P2,25.0,65.0,40.0,56,58,1,27,0.4736842105263157,0.7228945887819095,0.2913708629137086,0.7969203079692031,0.4279473684210527,0.0632690337084006,0.075,3.0,36,1.0
20170714_05_06_03,visible,0.1,P3,65.0,180.0,114.4,172,133,1,62,0.4065573770491803,0.4112980175120554,0.3872612738726127,0.6852314768523148,0.392375737704918,0.0344802035031609,0.0,0.0,110,0.0
20170714_07_08_01,visible,0.1,P1,0.0,25.0,20.0,25,24,1,12,0.4897959183673469,1.1565315860739291,0.1681831816818318,0.9136086391360864,0.3691428571428571,0.1043231872586117,0.0,0.0,16,0.0
20170714_07_08_01,visible,0.1,P2,25.0,65.0,40.0,41,41,1,8,0.1951219512195122,-1.6137406667937009,0.9628037196280372,0.0583941605839416,0.3081682926829268,0.0700523595826728,0.0,0.0,36,0.0
20170714_07_08_01,visible,0.1,P3,65.0,180.0,114.6,119,91,1,21,0.2,-1.5961515716740542,0.9456054394560544,0.0755924407559244,0.2681466666666667,0.0426943580271603,0.0,0.0,110,0.0
20170714_07_08_02,visible,0.1,P1,0.0,25.0,18.6,23,22,1,9,0.4,0.4946045882449799,0.4195580441955804,0.7852214778522147,0.3530888888888888,0.0948456852726887,0.0,0.0,14,0.0
20170714_07_08_02,visible,0.1,P2,25.0,65.0,40.0,49,36,1,13,0.3058823529411765,-0.0292044599803864,0.5549445055494451,0.5617438256174383,0.3078941176470588,0.0688855300605938,0.0,0.0,36,0.0
20170714_07_08_02,visible,0.1,P3,65.0,180.0,112.1,143,100,1,40,0.3292181069958848,0.4335750086583183,0.3687631236876312,0.708929107089291,0.311354732510288,0.0412001940353395,0.0535236396074933,6.0,108,1.0
20170714_07_08_03,visible,0.1,P1,0.0,25.0,20.1,27,24,1,6,0.2352941176470588,-1.355312763088971,0.934106589341066,0.1295870412958704,0.369513725490196,0.0990322023805262,0.0,0.0,16,0.0
20170714_07_08_03,visible,0.1,P2,25.0,65.0,40.0,48,42,1,15,0.3333333333333333,-0.0400720287911195,0.5580441955804419,0.5427457254274572,0.3362911111111111,0.0738115305615187,0.0,0.0,36,0.0
20170714_07_08_03,visible,0.1,P3,65.0,180.0,114.5,134,111,1,41,0.3346938775510204,0.3888807473164504,0.3926607339266073,0.6866313368663134,0.3178938775510204,0.0432009044313243,0.0,0.0,110,0.0
