pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S,z_S,p_right,p_left,null_mean,null_sd,STR,Max_episode,n_windows,n_episodes
20170706_03_04_01,visible,0.1,P2,20.0,60.0,40.00000000000001,51,51,1,17,0.3333333333333333,-0.7231513487740581,0.7989201079892011,0.2710728927107289,0.3819764705882353,0.0672655002820164,0.0,0.0,36,0
20170706_03_04_01,visible,0.1,P3,60.0,180.0,113.79999999999998,147,148,1,67,0.4542372881355932,1.4811326072021376,0.0842915708429157,0.9306069393060694,0.3886610169491525,0.0442744092376133,0.0351493848857645,4.0,109,1
20170706_03_04_02,visible,0.1,P1,0.0,20.0,20.0,28,30,1,13,0.4482758620689655,0.1954557034859901,0.4507549245075492,0.6295370462953704,0.428448275862069,0.1014428632844562,0.0,0.0,16,0
20170706_03_04_02,visible,0.1,P2,20.0,60.0,39.99999999999999,52,49,1,18,0.3564356435643564,-0.2914471329077298,0.6732326767323268,0.4442555744425557,0.37829900990099,0.0750165771696076,0.075,3.0,36,1
20170706_03_04_02,visible,0.1,P3,60.0,180.0,114.20000000000002,148,151,1,60,0.4013377926421405,0.2000128113376578,0.4556544345565443,0.5894410558944105,0.392285618729097,0.0452579704895091,0.0350262697022767,4.0,110,1
20170706_03_04_03,visible,0.1,P1,0.0,20.0,20.0,28,35,1,15,0.4761904761904761,0.3227702832674606,0.4443555644435556,0.6865313468653135,0.4486349206349206,0.0853720338706704,0.0,0.0,16,0
20170706_03_04_03,visible,0.1,P2,20.0,60.0,40.0,55,62,1,27,0.4615384615384615,0.3575764631879993,0.4081591840815918,0.6714328567143286,0.437234188034188,0.0679694443185298,0.0,0.0,36,0
20170706_03_04_03,visible,0.1,P3,60.0,180.0,113.2,149,162,1,75,0.4823151125401929,1.4920724850504663,0.0727927207279272,0.9384061593840616,0.4116630225080385,0.0473516472825813,0.0,0.0,109,0
20170706_05_06_01,visible,0.1,P1,0.0,20.0,20.0,33,24,1,9,0.3157894736842105,-1.049460093647184,0.8922107789221078,0.2097790220977902,0.3965298245614035,0.0769351320416543,0.0,0.0,16,0
20170706_05_06_01,visible,0.1,P2,20.0,60.0,40.0,56,43,1,18,0.3636363636363636,-0.0155893698596711,0.5964403559644036,0.5508449155084492,0.3645313131313131,0.0574076760642319,0.075,3.0,36,1
20170706_05_06_01,visible,0.1,P3,60.0,180.0,114.8,116,127,1,42,0.345679012345679,0.6919615350482552,0.2687731226877312,0.793020697930207,0.3175753086419753,0.0406145461564475,0.0522648083623693,3.0,110,2
20170706_05_06_02,visible,0.1,P1,0.0,20.0,20.0,34,27,1,16,0.5245901639344263,1.0940834505354466,0.2057794220577942,0.8912108789121088,0.4398131147540984,0.0774868216303224,0.0,0.0,16,0
20170706_05_06_02,visible,0.1,P2,20.0,60.0,40.0,58,50,1,22,0.4074074074074074,0.071824480674216,0.5127487251274873,0.5920407959204079,0.4025722222222222,0.0673194590451236,0.0,0.0,36,0
20170706_05_06_02,visible,0.1,P3,60.0,180.0,115.3,136,142,1,49,0.3525179856115107,-0.1850942162075189,0.601039896010399,0.4668533146685331,0.3604287769784173,0.0427392682980289,0.0433651344319167,5.0,111,1
20170706_05_06_03,visible,0.1,P1,0.0,20.0,20.0,32,26,1,10,0.3448275862068966,-0.8881364127168337,0.8552144785521448,0.2461753824617538,0.4215310344827586,0.0863644899337299,0.0,0.0,16,0
20170706_05_06_03,visible,0.1,P2,20.0,60.0,40.0,59,43,1,20,0.392156862745098,0.3318410817661077,0.4224577542245775,0.7094290570942906,0.3726372549019608,0.0588221558923655,0.0,0.0,36,0
20170706_05_06_03,visible,0.1,P3,60.0,180.0,115.7,145,144,1,55,0.3806228373702422,0.2306623670552342,0.4391560843915608,0.6280371962803719,0.3716996539792387,0.0386850421458941,0.0518582541054451,6.0,111,1
20170706_11_12_01,visible,0.1,P1,0.0,20.0,20.0,22,24,1,10,0.4347826086956521,0.9556194805462588,0.1982801719828017,0.8822117788221178,0.3381,0.1011727059398011,0.0,0.0,16,0
20170706_11_12_01,visible,0.1,P2,20.0,60.0,40.00000000000001,37,48,1,18,0.4235294117647059,1.5686701593274892,0.0847915208479152,0.952204779522048,0.3124776470588235,0.0707935725337516,0.0,0.0,36,0
20170706_11_12_01,visible,0.1,P3,60.0,180.0,112.29999999999998,104,121,1,35,0.3111111111111111,0.321734165722049,0.4168583141685831,0.6631336866313369,0.2977484444444444,0.0415332535065949,0.0623330365093499,4.0,108,2
20170706_11_12_02,visible,0.1,P1,0.0,20.0,20.0,23,24,1,9,0.3829787234042553,0.3480030658158974,0.4626537346265373,0.6966303369663034,0.3503702127659574,0.093701791281197,0.0,0.0,16,0
20170706_11_12_02,visible,0.1,P2,20.0,60.0,40.0,44,46,1,19,0.4222222222222222,0.9176499311301104,0.2107789221077892,0.8448155184481552,0.3364022222222222,0.093521502142228,0.0,0.0,36,0
20170706_11_12_02,visible,0.1,P3,60.0,180.0,113.2,92,119,1,35,0.3317535545023696,1.3213108120128745,0.1190880911908809,0.9166083391660834,0.2749156398104265,0.0430163093915478,0.0530035335689045,3.0,109,2
20170706_11_12_03,visible,0.1,P1,0.0,20.0,20.0,25,24,1,9,0.3673469387755102,0.0865733867688785,0.5558444155584441,0.6179382061793821,0.3583836734693877,0.103533726017342,0.0,0.0,16,0
20170706_11_12_03,visible,0.1,P2,20.0,60.0,39.99999999999999,38,46,1,7,0.1666666666666666,-2.2739948307530837,0.997900209979002,0.0043995600439956,0.3122714285714286,0.0640303838582349,0.0,0.0,36,0
20170706_11_12_03,visible,0.1,P3,60.0,180.0,113.20000000000002,108,126,1,36,0.3076923076923077,-0.0230462266532594,0.5548445155484452,0.5423457654234577,0.3085367521367521,0.0366413320995866,0.0,0.0,109,0
20170710_01_02_01,visible,0.1,P1,0.0,20.0,20.0,29,30,1,11,0.3728813559322034,-0.5373008110188768,0.7639236076392361,0.352964703529647,0.4330033898305084,0.1118964138250533,0.0,0.0,16,0
20170710_01_02_01,visible,0.1,P2,20.0,60.0,40.0,54,49,1,17,0.3300970873786408,-0.8753954388630191,0.8469153084691531,0.2377762223777622,0.3858660194174756,0.063707131158084,0.0,0.0,36,0
20170710_01_02_01,visible,0.1,P3,60.0,180.0,113.0,158,146,1,78,0.5131578947368421,2.8614313868910624,0.0017998200179982,0.9983001699830018,0.400958552631579,0.0392109147258524,0.0442477876106194,5.0,109,1
20170710_01_02_02,visible,0.1,P1,0.0,20.0,20.0,36,31,1,17,0.5074626865671642,0.234133502683228,0.4863513648635136,0.6627337266273373,0.488286567164179,0.0819025008519586,0.0,0.0,16,0
20170710_01_02_02,visible,0.1,P2,20.0,60.0,40.0,65,48,1,24,0.4247787610619469,0.1833391696476286,0.5037496250374962,0.6258374162583742,0.4147734513274336,0.0545726794429316,0.0,0.0,36,0
20170710_01_02_02,visible,0.1,P3,60.0,180.0,111.8,173,153,1,78,0.4785276073619632,1.1553375733988198,0.1394860513948605,0.8888111188881112,0.4320558282208589,0.0402235504246535,0.0626118067978533,7.0,107,1
20170710_01_02_03,visible,0.1,P1,0.0,20.0,20.0,36,30,1,16,0.4848484848484848,0.1459539554928569,0.5420457954204579,0.6247375262473752,0.474430303030303,0.071379921037438,0.0,0.0,16,0
20170710_01_02_03,visible,0.1,P2,20.0,60.0,40.0,68,55,1,29,0.4715447154471545,0.3563060142510653,0.4250574942505749,0.6685331466853315,0.4502894308943088,0.0596545769723338,0.0,0.0,36,0
20170710_01_02_03,visible,0.1,P3,60.0,180.0,114.3,186,164,1,86,0.4914285714285714,1.0238747284775107,0.1837816218378162,0.8505149485051495,0.4552182857142857,0.0353659336510141,0.0262467191601049,3.0,110,1
20170710_07_08_01,visible,0.1,P1,0.0,20.0,20.0,22,18,1,5,0.25,-0.3700767540655826,0.7254274572542746,0.5056494350564944,0.28318,0.0896570769049711,0.0,0.0,16,0
20170710_07_08_01,visible,0.1,P2,20.0,60.0,40.00000000000001,38,45,1,13,0.3132530120481928,0.0562344428330609,0.5580441955804419,0.5934406559344065,0.3094915662650603,0.0668886467729182,0.0,0.0,36,0
20170710_07_08_01,visible,0.1,P3,60.0,180.0,91.29999999999998,59,58,1,12,0.2051282051282051,0.2290466875392348,0.4502549745025497,0.6712328767123288,0.1927196581196581,0.0541747498811633,0.0657174151150054,6.0,87,1
20170710_07_08_02,visible,0.1,P1,0.0,20.0,20.0,25,23,1,8,0.3333333333333333,-0.0564602663358777,0.5882411758824118,0.5937406259374063,0.338,0.0826539966868924,0.0,0.0,16,0
20170710_07_08_02,visible,0.1,P2,20.0,60.0,40.0,35,40,1,10,0.2666666666666666,-0.1372994579243777,0.6320367963203679,0.5156484351564844,0.2763413333333332,0.0704639829823308,0.0,0.0,36,0
20170710_07_08_02,visible,0.1,P3,60.0,180.0,29.700000000000003,31,26,1,10,0.3508771929824561,0.7340947442043969,0.2405759424057594,0.8273172682731726,0.2779298245614035,0.0993705090480004,0.0,0.0,25,0
20170710_07_08_03,visible,0.1,P1,0.0,20.0,20.0,27,25,1,8,0.3076923076923077,-0.8047296578078627,0.8688131186881312,0.287971202879712,0.3813076923076923,0.0914784038355412,0.0,0.0,16,0
20170710_07_08_03,visible,0.1,P2,20.0,60.0,40.0,43,41,1,17,0.4047619047619047,1.3408212266395485,0.111988801119888,0.9351064893510648,0.3140214285714285,0.0676752980842164,0.075,3.0,36,1
20170710_07_08_03,visible,0.1,P3,60.0,180.0,66.69999999999999,68,67,1,20,0.2962962962962963,-0.0937229258219506,0.5891410858914109,0.5196480351964804,0.3019096296296296,0.0598928520861292,0.0,0.0,62,0
20170714_01_02_01,visible,0.1,P1,0.0,20.0,20.0,34,29,1,16,0.5079365079365079,0.7430777804695663,0.3145685431456854,0.8013198680131987,0.4441492063492063,0.0858420252412782,0.0,0.0,16,0
20170714_01_02_01,visible,0.1,P2,20.0,60.0,40.0,55,63,1,24,0.4067796610169492,-0.4475799074283356,0.6876312368763123,0.3806619338066193,0.4372491525423729,0.0680760932734729,0.0,0.0,36,0
20170714_01_02_01,visible,0.1,P3,60.0,180.0,114.1,162,169,1,73,0.4410876132930513,0.2041006980127954,0.4382561743825617,0.6099390060993901,0.4334084592145015,0.0376243401091571,0.0,0.0,110,0
20170714_01_02_02,visible,0.1,P1,0.0,20.0,20.0,35,32,1,13,0.3880597014925373,-1.1520986249451246,0.9044095590440956,0.1772822717728227,0.492641791044776,0.0907752923993118,0.0,0.0,16,0
20170714_01_02_02,visible,0.1,P2,20.0,60.0,39.99999999999999,56,62,1,29,0.4915254237288136,0.7891534346080616,0.2594740525947405,0.8096190380961904,0.4384728813559321,0.067227157668306,0.0,0.0,36,0
20170714_01_02_02,visible,0.1,P3,60.0,180.0,112.6,154,187,1,81,0.4750733137829912,0.730857869220784,0.2660733926607339,0.7882211778822118,0.4490046920821114,0.0356685243447858,0.0355239786856127,4.0,108,1
20170714_01_02_03,visible,0.1,P1,0.0,20.0,20.0,32,33,1,17,0.5230769230769231,0.4160763541095301,0.4121587841215878,0.7422257774222578,0.4866246153846154,0.0876096594585902,0.0,0.0,16,0
20170714_01_02_03,visible,0.1,P2,20.0,60.0,39.99999999999999,51,68,1,29,0.4873949579831932,0.9504317687226717,0.215978402159784,0.8663133686631337,0.436036974789916,0.0540364757191351,0.0,0.0,36,0
20170714_01_02_03,visible,0.1,P3,60.0,180.0,113.70000000000002,164,189,1,81,0.4589235127478753,-0.0120295940175127,0.5366463353664633,0.5145485451454854,0.459441926345609,0.0430948539891688,0.0967458223394898,4.0,109,3
20170714_03_04_01,visible,0.1,P1,0.0,20.0,20.0,24,28,1,9,0.3461538461538461,-0.3551320831887728,0.7142285771422858,0.4500549945005499,0.3811576923076923,0.0985657106492393,0.0,0.0,16,0
20170714_03_04_01,visible,0.1,P2,20.0,60.0,40.0,46,59,1,17,0.3238095238095238,-0.9707680872460528,0.8738126187381262,0.1936806319368063,0.3849352380952381,0.062966340868415,0.0,0.0,36,0
20170714_03_04_01,visible,0.1,P3,60.0,180.0,115.29999999999998,134,126,1,44,0.3384615384615385,0.0291842172269004,0.5303469653034697,0.5574442555744425,0.337176923076923,0.044017469258396,0.0433651344319167,5.0,111,1
20170714_03_04_02,visible,0.1,P1,0.0,20.0,20.0,26,30,1,10,0.3571428571428571,-0.4398554128893934,0.7083291670832916,0.3757624237576242,0.4103428571428572,0.1209488355515083,0.0,0.0,16,0
20170714_03_04_02,visible,0.1,P2,20.0,60.0,40.0,49,57,1,22,0.4150943396226415,0.3373115180631858,0.4021597840215978,0.7139286071392861,0.3934962264150943,0.0640301681115477,0.0,0.0,36,0
20170714_03_04_02,visible,0.1,P3,60.0,180.0,113.9,143,135,1,44,0.316546762589928,-1.0639317129426022,0.867013298670133,0.1736826317368263,0.3642856115107913,0.0448702189624822,0.0,0.0,109,0
20170714_03_04_03,visible,0.1,P1,0.0,20.0,20.0,25,27,1,15,0.5769230769230769,2.014478542852308,0.0457954204579542,0.9782021797820218,0.3809884615384615,0.0972631930381302,0.0,0.0,16,0
20170714_03_04_03,visible,0.1,P2,20.0,60.0,40.0,43,54,1,18,0.3711340206185567,0.1633974786818317,0.5004499550044995,0.6187381261873812,0.3590886597938144,0.0737181560077622,0.0,0.0,36,0
20170714_03_04_03,visible,0.1,P3,60.0,180.0,113.4,148,161,1,65,0.4207119741100323,0.2653888160056011,0.4278572142785721,0.6242375762423757,0.4079747572815534,0.0479945501102432,0.0352733686067018,3.999999999999986,109,1
20170714_05_06_01,visible,0.1,P1,0.0,20.0,20.0,28,20,1,6,0.25,-0.990602989437807,0.8908109189081092,0.2366763323667633,0.3431833333333333,0.0940672846002789,0.0,0.0,16,0
20170714_05_06_01,visible,0.1,P2,20.0,60.0,40.0,60,40,1,16,0.32,-0.6842170972326213,0.802019798020198,0.2783721627837216,0.360442,0.0591069708190154,0.0,0.0,36,0
20170714_05_06_01,visible,0.1,P3,60.0,180.0,114.1,148,118,1,53,0.3984962406015037,1.3774500020985712,0.1078892110788921,0.928107189281072,0.3441503759398496,0.0394539653554446,0.0,0.0,110,0
20170714_05_06_02,visible,0.1,P1,0.0,20.0,20.0,29,14,1,4,0.1860465116279069,-1.0135269101299111,0.9035096490350965,0.2290770922907709,0.2730790697674419,0.0858709889887179,0.0,0.0,16,0
20170714_05_06_02,visible,0.1,P2,20.0,60.0,40.00000000000001,53,42,1,18,0.3789473684210526,0.4294895855550124,0.3896610338966103,0.7134286571342866,0.3514968421052632,0.0639143002275973,0.0,0.0,36,0
20170714_05_06_02,visible,0.1,P3,60.0,180.0,114.9,167,135,1,59,0.390728476821192,0.0444084269504636,0.517948205179482,0.5478452154784521,0.3889172185430464,0.040786364267441,0.0,0.0,110,0
20170714_05_06_03,visible,0.1,P1,0.0,20.0,20.0,30,26,1,12,0.4285714285714285,0.2383213903117022,0.5051494850514948,0.661033896610339,0.4086,0.083800403083029,0.0,0.0,16,0
20170714_05_06_03,visible,0.1,P2,20.0,60.0,39.99999999999999,55,58,1,26,0.4601769911504424,0.5512366607534259,0.3551644835516448,0.7486251374862514,0.4240407079646018,0.0655549344930177,0.1,4.0,36,1
20170714_05_06_03,visible,0.1,P3,60.0,180.0,114.8,173,134,1,63,0.4104234527687296,0.5394692842764635,0.3386661333866613,0.7406259374062594,0.3928697068403909,0.032538916375715,0.0,0.0,110,0
20170714_07_08_01,visible,0.1,P1,0.0,20.0,20.0,25,24,1,12,0.4897959183673469,1.1565315860739291,0.1681831816818318,0.9136086391360864,0.3691428571428571,0.1043231872586117,0.0,0.0,16,0
20170714_07_08_01,visible,0.1,P2,20.0,60.0,40.0,41,41,1,8,0.1951219512195122,-1.6137406667937009,0.9628037196280372,0.0583941605839416,0.3081682926829268,0.0700523595826728,0.0,0.0,36,0
20170714_07_08_01,visible,0.1,P3,60.0,180.0,114.6,119,91,1,21,0.2,-1.5961515716740542,0.9456054394560544,0.0755924407559244,0.2681466666666667,0.0426943580271603,0.0,0.0,110,0
20170714_07_08_02,visible,0.1,P1,0.0,20.0,20.0,25,24,1,11,0.4489795918367347,0.9103733676576812,0.2368763123687631,0.8639136086391361,0.3577469387755101,0.1002145452650476,0.0,0.0,16,0
20170714_07_08_02,visible,0.1,P2,20.0,60.0,40.00000000000001,48,36,1,12,0.2857142857142857,-0.3268923266702074,0.6933306669333067,0.4321567843215678,0.3084071428571428,0.0694199749930236,0.0,0.0,36,0
20170714_07_08_02,visible,0.1,P3,60.0,180.0,110.7,142,97,1,39,0.3263598326359833,0.3937736112261926,0.3863613638636136,0.6994300569943006,0.3102560669456067,0.040896000217562,0.07226738934056,5.0,106,2
20170714_07_08_03,visible,0.1,P1,0.0,20.0,20.0,27,24,1,6,0.2352941176470588,-1.501449773006093,0.9605039496050396,0.0972902709729027,0.3727607843137255,0.0915559542104701,0.0,0.0,16,0
20170714_07_08_03,visible,0.1,P2,20.0,60.0,40.00000000000001,48,42,1,15,0.3333333333333333,-0.0400720287911195,0.5580441955804419,0.5427457254274572,0.3362911111111111,0.0738115305615187,0.0,0.0,36,0
20170714_07_08_03,visible,0.1,P3,60.0,180.0,114.6,134,111,1,41,0.3346938775510204,0.4003461240609565,0.3801619838016198,0.6922307769223077,0.3178563265306122,0.0420574847824541,0.0,0.0,110,0
